date,RV_pct,IV_daily,VRP,RV_annual,IV_annual
2021-09-24,1.849608303833195,2.5906802736621555,0.7410719698289605,29.361621568935778,41.12577438354492
2021-09-27,1.8873025297282002,2.2612887611017505,0.37398623137355025,29.959998854423425,35.89684622628348
2021-09-28,1.8736082540102932,2.420300914271177,0.5466926602608839,29.74260896681503,38.421085902622764
2021-09-29,1.4343135841754755,2.4846678804181277,1.0503542962426522,22.7690222748601,39.442879813058035
2021-09-30,1.8027803497167674,2.471966132431796,0.6691857827150285,28.618250842947713,39.24124581473214
2021-10-01,1.6779602760472607,1.9052450334254316,0.2272847573781709,26.636793601598054,30.244827270507812
2021-10-04,1.3943869052414666,2.2057443604480085,0.8113574552065419,22.135205896043445,35.015106201171875
2021-10-05,1.5058381210635878,2.53564079609841,1.0298026750348224,23.904439098330165,40.25204976399739
2021-10-06,2.111767581615356,1.714324029571423,-0.3974435520439328,33.523271086335164,27.21405029296875
2021-10-07,1.7317443606126561,1.6301377593593136,-0.10160660125334253,27.49058947511788,25.87763468424479
2021-10-12,0.9154469497086722,1.8116468823856124,0.8961999326769402,14.5322698044108,28.759002685546875
2021-10-13,1.1859071568014905,1.7219736859037313,0.5360665291022408,18.82569248945055,27.335484822591138
2021-10-14,1.0174726258405546,2.2949369502493253,1.2774643244087707,16.151877202739875,36.43099466959635
2021-10-15,1.7954272381958136,2.8087054917721317,1.013278253576318,28.501523816265905,44.5868174235026
2021-10-18,2.0347626414508935,2.9738499573252293,0.9390873158743358,32.300855557943706,47.20840454101562
2021-10-19,1.7890487061564566,3.026716692187258,1.2376679860308015,28.400267759231127,48.04763793945312
2021-10-20,2.008910386301937,2.970173316218916,0.961262929916979,31.890463730217736,47.15003967285156
2021-10-21,2.2665330305824187,3.005053346060841,0.7385203154784223,35.98009642340781,47.70374298095703
2021-10-22,1.7067079092893769,2.9514897315119946,1.2447818222226177,27.093148131640053,46.85344696044922
2021-10-25,1.1266809460460026,2.969055905686605,1.8423749596406023,17.885505540916228,47.132301330566406
2021-10-26,1.9914679111370164,2.8534219383429313,0.861954027205915,31.61357302100294,45.296669006347656
2021-10-27,2.4142503291540134,2.9246118029014587,0.5103614737474453,38.3250358415841,46.42677307128906
2021-10-28,1.873376285327468,3.0466138087626033,1.1732375234351353,29.73892657813477,48.36349487304687
2021-10-29,2.0186713616645506,2.808809623219587,0.7901382615550365,32.04541441039517,44.58847045898437
2021-11-01,2.0781607717944706,3.0728068728533366,0.9946461010588661,32.98977951946933,48.779296875
2021-11-02,2.887997809236082,3.076074998281171,0.18807718904508874,45.84554394082818,48.8311767578125
2021-11-03,2.8644034154852647,2.854755621881496,-0.009647793603768662,45.47099455162818,45.317840576171875
2021-11-04,2.455571621159736,3.0884986809737476,0.6329270598140115,38.980991016578244,49.02839660644531
2021-11-05,2.115752807119446,3.198149095144401,1.0823962880249551,33.58653457994917,50.76904296875
2021-11-08,1.7311987477699988,3.594481394271419,1.8632826465014203,27.481928139755112,57.06062316894531
2021-11-09,2.1267849418986042,3.8355777355762983,1.708792793677694,33.76166429028397,60.887908935546875
2021-11-10,2.8823549552814685,3.4828124320423974,0.600457476760929,45.75596641133679,55.287933349609375
2021-11-11,1.380274502525019,3.587044005889693,2.206769503364674,21.911178448107567,56.94255828857422
2021-11-12,2.8462274521206363,3.7280660211341545,0.8818385690135182,45.18246007821722,59.18121337890625
2021-11-15,5.215475097457275,2.9113230281838667,-2.304152069273408,82.79310046153385,46.2158203125
2021-11-16,2.3256062436912623,2.949543274455711,0.6239370307644485,36.91785460959693,46.822547912597656
2021-11-17,3.1045272638100876,2.973129047304384,-0.1313982165057035,49.28284247076783,47.19696044921875
2021-11-18,3.407897489828905,3.00965515502724,-0.39824233480166527,54.09869551013132,47.77679443359374
2021-11-19,3.090396846110666,2.9475607718983845,-0.14283607421228162,49.05852904384302,46.79107666015625
2021-11-23,3.4679257669899815,3.017889549487568,-0.4500362175024133,55.05161486813052,47.907511393229164
2021-11-24,3.442744785778394,3.2190234453035593,-0.22372134047483483,54.65187918380382,51.10041300455729
2021-11-25,1.1483337316062205,2.908110973535431,1.7597772419292106,18.22923285562111,46.16483052571614
2021-11-26,2.586111709933527,2.7249197271271592,0.13880801719363234,41.053250682696714,43.25675964355469
2021-11-29,2.6231410444027072,3.0518867506293623,0.4287457062266551,41.64107314401481,48.447200230189736
2021-11-30,3.136707943681201,3.0265484798490614,-0.1101594638321397,49.79369492652752,48.04496765136719
2021-12-01,3.165202652684112,3.401830206367381,0.23662755368326893,50.246034408744656,54.00238037109375
2021-12-02,3.527901908929358,3.279275502823587,-0.24862640610577103,56.003706605142725,52.056884765625
2021-12-03,4.474245278817802,3.038475535638389,-1.4357697431794136,71.02644187474054,48.23430379231771
2021-12-06,2.355594229556453,2.5970543197631337,0.2414600902066808,37.39389912711102,41.22695922851562
2021-12-07,1.8641556078816475,2.491032486030738,0.6268768781490905,29.59255286148767,39.54391479492187
2021-12-09,2.229453673260521,1.8995979049288056,-0.32985576833171537,35.391479873920744,30.155181884765625
2021-12-10,2.531508224005843,2.615621757855586,0.08411353384974296,40.186447215805515,41.521708170572914
2021-12-13,2.6920683553028595,3.7719385452599163,1.0798701899570569,42.73526028310822,59.87766810825893
2021-12-14,2.520840260928821,3.6691917027650773,1.1483514418362564,40.017098552021,58.246612548828125
2021-12-15,2.8546953473029784,2.5909849439685844,-0.263710403334394,45.316883746901055,41.130610874720986
2021-12-16,2.35995793539778,6.020359634640378,3.6604016992425974,37.46317080981577,95.57024637858072
2021-12-17,2.2425535210668044,3.393563771461682,1.1510102503948776,35.59943351097007,53.87115478515625
2021-12-20,1.913434655529795,3.2811418587664436,1.3677072032366486,30.374833491026273,52.08651224772136
2021-12-21,1.8913110030740339,3.1419661741864813,1.2506551711124474,30.023631396084067,49.877166748046875
2021-12-22,1.9406099738694542,3.00801308220198,1.0674031083325257,30.806228295780777,47.75072733561198
2021-12-23,1.861039619760561,2.886683925693624,1.025644305933063,29.54308808354791,45.824686686197914
2021-12-27,1.578027484200939,3.008357516989718,1.430330032788779,25.050409711323553,47.756195068359375
2021-12-28,3.4377839504401964,3.092292040845341,-0.34549190959485543,54.57312836420375,49.08861432756696
2021-12-29,4.018221285323732,2.8501177674140545,-1.1681035179096777,63.787285402757455,45.24421691894531
2021-12-30,2.7132404490434,3.054335556096997,0.3410951070535968,43.071356851740326,48.486073811848954
2022-01-03,2.5992693177897026,2.903785513410356,0.30451619562065346,41.26212123211242,46.09616597493489
2022-01-04,1.5192435065866305,2.7674934689137776,1.248249962327147,24.117242996267663,43.932596842447914
2022-01-05,1.6931029701652036,2.8136431532641155,1.120540183098912,26.87717641849164,44.66520036969866
2022-01-06,3.243712074158954,2.677900373545324,-0.5658117006136298,51.49233283753257,42.51035054524739
2022-01-07,1.55161813667075,2.492586447631228,0.9409683109604778,24.631174316209403,39.568583170572914
2022-01-10,1.6060555268320023,2.409441491893674,0.8033859650616717,25.49534109454981,38.248697916666664
2022-01-11,2.0573502428607426,2.569203162624456,0.5118529197637134,32.65942261420718,40.78483581542969
2022-01-12,2.1800642801870205,2.3382316020567897,0.15816732186976923,34.60744756505935,37.11827596028646
2022-01-13,1.805145152315161,2.4907841725791133,0.6856390202639524,28.655790920398363,39.53997294108073
2022-01-14,1.9395439496162494,2.0853924375234656,0.14584848790721616,30.789305685387518,33.10457865397135
2022-01-17,1.2258648041903075,2.3902973257845455,1.164432521594238,19.460000477246663,37.944793701171875
2022-01-18,2.0349502765046488,2.4560603399083725,0.4211100634037237,32.303834172080556,38.98874918619792
2022-01-19,1.9101247201772211,2.3250721334223017,0.41494741324508055,30.322289896234604,36.9093758719308
2022-01-20,1.6320166247274521,2.2373843002517986,0.6053676755243464,25.907460747311188,35.517374674479164
2022-01-21,3.1240191487340865,2.036330505549234,-1.0876886431848525,49.59226655132458,32.32574462890624
2022-01-24,2.341150001619129,2.5710740957737945,0.22992409415466541,37.164604117096076,40.81453595842634
2022-01-25,2.8726913304088044,3.0230560713036305,0.1503647408948261,45.60256112227787,47.98952738444011
2022-01-26,3.72452948390246,2.7425419720811686,-0.9819875118212913,59.12507259080194,43.536504109700516
2022-01-27,1.8612755422770424,2.822162478827921,0.9608869365508785,29.546833237391652,44.8004404703776
2022-01-28,2.243267516918996,2.114268888914013,-0.12899862800498285,35.61076784374225,33.562978108723954
2022-01-31,2.9994255889185624,2.714082046480443,-0.28534354243811944,47.61440510593181,43.08471679687499
2022-02-01,2.171014741735027,2.5121791799755493,0.3411644382405221,34.46379059571601,39.87960815429687
2022-02-02,2.0755419075977453,2.0402554601071734,-0.03528644749057186,32.94820633917742,32.38805135091146
2022-02-03,1.5190733495273492,2.1922873733922192,0.6732140238648701,24.11454183669158,34.801483154296875
2022-02-04,2.007800082456913,2.252923916256698,0.2451238337997852,31.872838203095824,35.764058430989586
2022-02-07,1.2732272725044014,2.111016783708864,0.8377895112044624,20.211856353070278,33.51135253906249
2022-02-08,2.2851946871478335,2.0783034889851484,-0.20689119816268509,36.27634103735531,32.992045084635414
2022-02-09,2.2708538417564035,2.4934275093222147,0.2225736675658112,36.0486871743784,39.5819346110026
2022-02-10,2.064389643942898,2.148992721584755,0.08460307764185693,32.771169642060514,34.114201863606766
2022-02-11,3.5360758426294936,2.6463004842982483,-0.8897753583312453,56.13346377996486,42.00871785481771
2022-02-14,1.9474325052254664,3.1968239938679894,1.249391488642523,30.91453262346047,50.74800763811385
2022-02-15,1.733678981636172,3.099392432399863,1.365713450763691,27.52130063177416,49.20132954915365
2022-02-16,2.293149294792377,2.971631156483293,0.6784818616909161,36.40261651898263,47.17318216959635
2022-02-17,1.8281980326852176,3.9874334264118043,2.1592353937265867,29.02174405117572,63.29854329427083
2022-02-18,1.7844532245990259,2.839664572111789,1.0552113475127631,28.327316751097857,45.07827758789062
2022-02-21,1.2756693053988408,2.750223668858848,1.4745543634600071,20.25062242346303,43.65844726562499
2022-02-22,2.8512528262377197,2.8995481645100507,0.04829533827233101,45.2622354191704,46.02890014648437
2022-02-23,2.7204646638992047,2.716100594538811,-0.004364069360393685,43.186037707297274,43.11676025390624
2022-02-24,2.217571184313458,2.7741418613282445,0.5565706770147867,35.20285120965833,44.038136800130204
2022-02-25,2.5220013728824284,2.7161686804852248,0.19416730760279632,40.0355306328623,43.11784108479818
2022-03-02,2.5563383701162996,2.786197078899056,0.2298587087827566,40.58061356555951,44.22950744628906
2022-03-03,2.816369645899446,2.825967281715718,0.009597635816272376,44.70848209848585,44.86083984374999
2022-03-04,3.129950311992142,2.8562775430366147,-0.27367276895552717,49.686420849121404,45.34200032552083
2022-03-07,3.1050815438573665,3.024473861011294,-0.08060768284607267,49.291641393738544,48.01203409830729
2022-03-08,3.531667303804426,2.6686097886893756,-0.8630575151150506,56.06348039570705,42.3628670828683
2022-03-09,2.381105558617863,2.7399386858947805,0.35883312727691763,37.798878920978375,43.49517822265624
2022-03-10,2.8280015781638523,2.7974913358923077,-0.03051024227154464,44.89313329871846,44.40879821777344
2022-03-11,3.2285308886294097,2.5484970248034946,-0.6800338638259151,51.25133898842273,40.45613606770833
2022-03-14,2.6405657932399658,2.651973931732143,0.011408138492177144,41.9176824565017,42.098781040736604
2022-03-15,2.527551428477267,2.7175080855318914,0.1899566570546245,40.12363503406145,43.139103480747764
2022-03-16,2.461595516274049,2.680864114742135,0.21926859846808622,39.0766173869567,42.5573984781901
2022-03-17,1.9750450859128503,2.5843823236189327,0.6093372377060824,31.352868752793604,41.025797526041664
2022-03-18,2.0466791023345827,2.3357484675405424,0.2890693652059597,32.490023509981334,37.07885742187499
2022-03-21,1.6717631181858799,2.3659065367459275,0.6941434185600477,26.53841677037832,37.55760192871094
2022-03-22,1.0795396241243154,1.9645278674729878,0.8849882433486724,17.1371602552385,31.185913085937493
2022-03-23,1.858094282775473,2.4252854921295968,0.5671912093541238,29.496332308408967,38.50021362304687
2022-03-25,2.6526393788854423,1.9908651135678894,-0.6617742653175529,42.109344686806324,31.604003906249993
2022-03-28,1.5000625785114505,2.250729145748789,0.7506665672373383,23.812755202653605,35.72921752929687
2022-03-29,1.7310913607707197,2.4828942129065226,0.7518028521358029,27.480223423990306,39.414723714192704
2022-03-30,2.237493674474047,2.3068640060386523,0.06937033156460526,35.51911093643063,36.62033081054687
2022-03-31,1.5446438451456757,2.1974298648742527,0.6527860197285771,24.520460870532133,34.88311767578124
2022-04-01,1.49891169084953,2.1960120751665895,0.6971003843170596,23.794485427411118,34.86061096191406
2022-04-04,1.6467387314113222,1.9184857474749664,0.27174701606364415,26.14116694567408,30.455017089843743
2022-04-05,1.8036405881465365,2.485577600206338,0.6819370120598016,28.63190670466805,39.45732116699219
2022-04-06,1.6479427924596335,1.8059196527755594,0.15797686031592595,26.160280822257107,28.66808573404948
2022-04-07,1.233296338910444,2.517978500587687,1.284682161677243,19.577972433620804,39.971669514973954
2022-04-08,1.2809504777419658,2.356574757031645,1.0756242792896793,20.33445843536772,37.409464518229164
2022-04-11,1.256906639294476,2.5901496037856995,1.3332429644912234,19.952774332794892,41.117350260416664
2022-04-12,1.572745502411898,2.451694829226583,0.8789493268146853,24.966560849863303,38.91944885253906
2022-04-13,1.3087977364671943,2.1177853277934724,0.8089875913262781,20.77651996305869,33.6187998453776
2022-04-18,1.3758629635736743,1.7369468726065378,0.36108390903286347,21.841147438321574,27.57317679268973
2022-04-19,1.366147649843652,1.574192853138435,0.20804520329478304,21.68692161408991,24.98953683035714
2022-04-20,1.1348751771538808,1.5495960898081467,0.4147209126542659,18.015584927097237,24.599075317382805
2022-04-21,1.5394412791021406,1.9112125663757664,0.37177128727362585,24.437872694948634,30.339558919270832
2022-04-22,1.7785589543654527,1.9302766313714677,0.1517176770060149,28.233748111908387,30.642191569010414
2022-04-25,2.3066383856952912,1.9246924394639633,-0.38194594623132794,36.61674919863137,30.55354527064732
2022-04-26,2.0151655691984516,2.0322052982077277,0.017039729009276083,31.989761680314153,32.260258992513016
2022-04-27,1.9063017984865247,2.0074941047154002,0.10119230622887554,30.26160289578306,31.867980957031243
2022-04-28,1.1862690865834746,1.9409300794573006,0.7546609928738259,18.831437946621733,30.811309814453118
2022-04-29,2.3694391486667876,2.093007764807163,-0.2764313838596246,37.613680404437524,33.22546822684152
2022-05-02,1.7533400199357612,1.6889891916959832,-0.064350828239778,27.833409938922333,26.811872209821423
2022-05-03,1.1980110450528014,1.7913412501317878,0.5933302050789864,19.017835758709857,28.436660766601562
2022-05-04,1.4245927254627466,1.8720431219098088,0.4474503964470622,22.61470842675684,29.717763264973957
2022-05-05,3.0063966339703025,2.272611625635512,-0.7337850083347908,47.725067015442605,36.07659112839472
2022-05-06,1.0318608449072497,1.617193419429459,0.5853325745222093,16.380283099497433,25.672149658203118
2022-05-09,2.152952892823225,2.1715411850145445,0.01858829219131941,34.17706763308411,34.472147623697914
2022-05-10,1.7737518789571454,1.940895750408689,0.16714387145154364,28.15743815552489,30.81076485770089
2022-05-11,1.1194873842592843,1.4107179236494862,0.29123053939020194,17.771311287745625,22.394452776227673
2022-05-12,1.847247468794243,1.451095750626576,-0.39615171816766703,29.32414447453869,23.035430908203118
2022-05-13,1.3785067482826086,1.2776928602791215,-0.100813888003487,21.883116219480584,20.282745361328118
2022-05-16,2.8441837353050383,1.464208302894628,-1.3799754324104103,45.15001707955134,23.243586222330727
2022-05-17,1.8718591916583143,1.5046833955094505,-0.36717579614886375,29.71484346274974,23.886108398437493
2022-05-19,2.1006069178757114,1.5003339050503475,-0.6002730128253639,33.346101042006076,23.817062377929684
2022-05-20,2.839104752744644,1.29267176849003,-1.5464329842546138,45.06939073094311,20.52052815755208
2022-05-23,1.746065077054993,1.525005047985961,-0.2210600290690321,27.71792380093406,24.208704630533852
2022-05-24,1.3135178093540791,1.4221632284566292,0.1086454191025501,20.851448797231463,22.576141357421868
2022-05-26,1.5059176509135852,1.452345327996042,-0.0535723229175431,23.90570159555956,23.055267333984368
2022-05-27,1.9787521073530638,1.4252871718802946,-0.5534649354727692,31.41171589380714,22.625732421874993
2022-05-30,1.5711179195898446,1.6131563233127222,0.04203840372287759,24.940723773551422,25.608062744140618
2022-05-31,1.5896168726952862,1.6035441897014446,0.013927317006158457,25.23438555014369,25.455474853515625
2022-06-01,1.741974332676292,1.9029221011360393,0.16094776845974734,27.65298524711499,30.20795186360677
2022-06-02,1.8491884676205859,1.478586452754831,-0.37060201486575495,29.35495687567612,23.471832275390618
2022-06-03,1.8539358835599529,1.3976042270798146,-0.4563316564801383,29.430319767350614,22.186279296875
2022-06-06,1.6952118282810968,1.661337143039253,-0.033874685241843894,26.910653503241484,26.37290954589843
2022-06-07,1.349855781030546,2.2924137651763647,0.9425579841458187,21.428296214458104,36.39094034830729
2022-06-08,1.4873900326855147,2.350406971297742,0.8630169386122271,23.61158477425263,37.311553955078125
2022-06-09,1.821773975133217,2.3694939223258507,0.5477199471926337,28.91976529903236,37.614549909319194
2022-06-10,2.456014036910679,2.5078399882310296,0.051825951320350505,38.9880141488968,39.81072562081473
2022-06-13,2.0383927246517524,2.5923237768644407,0.5539310522126883,32.35848134227138,41.151864188058035
2022-06-14,2.2339762069944418,3.175196693242613,0.9412204862481715,35.463272871255874,50.40468488420758
2022-06-15,1.73372486268717,2.18123341973925,0.4475085570520798,27.522028970879145,34.626007080078125
2022-06-16,1.5237447408443885,1.6050160476606712,0.0812713068162827,24.188697874900896,25.47883987426757
2022-06-21,1.315688869498392,1.574557599279934,0.2588687297815422,20.885913308570757,24.995326995849602
2022-06-22,1.8004360759662366,1.4702359116800334,-0.33020016428620313,28.581036650853946,23.339271545410153
2022-06-23,1.6303192615460322,1.3595333121694313,-0.27078594937660094,25.88051594213562,21.58192225864955
2022-06-24,1.9113473243628136,1.6383667183869446,-0.27298060597586904,30.34169813599627,26.0082653590611
2022-06-27,1.9483350263824626,1.7877195355032525,-0.16061549087921012,30.928859702666784,28.37916782924107
2022-06-28,2.6303530407945215,1.506581791897678,-1.1237712488968434,41.75556003746903,23.916244506835934
2022-06-29,2.3429409631435347,1.6194814505194295,-0.7234595126241052,37.19303474990365,25.708471025739392
2022-06-30,1.7935983198815408,1.6760557226315227,-0.11754259725001814,28.472490638099003,26.60655975341797
2022-07-01,2.2156696993649474,1.4257068444995729,-0.7899628548653745,35.17266607188538,22.632394518171033
2022-07-04,1.2429361405766943,2.3207895846079913,1.077853444031297,19.73099954100211,36.84139251708984
2022-07-05,2.611097640524894,1.9186548180393794,-0.6924428224855146,41.44989003441839,30.45770100184849
2022-07-06,2.1935712168917503,2.054709419949727,-0.13886179694202339,34.82186353802939,32.61750085013253
2022-07-07,2.4028006413742102,2.1911018769134953,-0.2116987644607149,38.14327768285594,34.782663981119796
2022-07-08,2.116959986320579,2.1719416905816806,0.054981704261101605,33.6056979556737,34.478505452473954
2022-07-11,2.4181666719371586,2.1444189480080547,-0.27374772392910396,38.387205855902614,34.04159545898437
2022-07-12,2.331532074015946,2.03100950301442,-0.300522571001526,37.011924249701,32.241276332310264
2022-07-13,1.5722705945839959,2.172762726994311,0.6004921324103152,24.959021921813463,34.491539001464844
2022-07-14,2.369269967196657,2.433942419963254,0.06467245276659694,37.610994731859094,38.63763809204101
2022-07-15,1.9382849425513258,2.360328066346525,0.42204312379519937,30.769319567831552,37.469046456473215
2022-07-18,1.5226227645940127,2.0664084736411916,0.5437857090471789,24.170887054088404,32.80321756998698
2022-07-19,1.6766018164588052,2.0703963647882513,0.39379454832944605,26.61522872417495,32.86652337937127
2022-07-20,1.6087437347464972,2.450579135146703,0.8418354004002058,25.53801507223495,38.90173775809152
2022-07-21,2.3684195122943885,2.4295869219206434,0.06116740962625489,37.59749417882302,38.568496704101555
2022-07-22,2.5649137248133727,2.2638577182395263,-0.30105600657384635,40.71674310115526,35.937627156575516
2022-07-25,2.3333281135737556,2.2662767718650314,-0.06705134170872418,37.04043549378979,35.97602844238281
2022-07-26,6.79145998427453,2.2101899722432248,-4.581270012031306,107.81108494462225,35.08567810058594
2022-07-27,3.393665414958362,2.532076296550895,-0.8615891184074669,53.87276832564387,40.195465087890625
2022-07-28,3.036875188163499,2.2914845922606077,-0.7453905959028915,48.20889906373862,36.376190185546875
2022-07-29,4.212714745913993,2.2576498819489097,-1.9550648639650832,66.87477337285848,35.839080810546875
2022-08-01,3.1511437365188257,2.3003037248489555,-0.8508400116698702,50.02285603348594,36.51618957519531
2022-08-02,2.1581579092221155,2.481412342308118,0.32325443308600255,34.25969470685297,39.39119974772136
2022-08-03,2.014328993275418,2.876851514020421,0.8625225207450034,31.976481449243124,45.668601989746094
2022-08-04,2.881680107065753,1.8138096124481495,-1.0678704946176034,45.745253528027796,28.793334960937493
2022-08-05,2.277744174757736,1.9787057645496229,-0.29903841020811317,36.158067819810086,31.410980224609368
2022-08-08,1.4099701068000312,2.1898242641543293,0.7798541573542981,22.382581551768382,34.76238250732422
2022-08-09,2.179727558428209,2.105585928218492,-0.07414163020971731,34.602102272850324,33.42514038085937
2022-08-10,1.7844493216996913,1.966342157692117,0.18189283599242567,28.327254794491665,31.21471405029297
2022-08-11,1.6322958259171867,2.2438564702167256,0.6115606442995389,25.911892928793932,35.6201171875
2022-08-12,1.549870396367873,2.405556587892449,0.8556861915245761,24.603429799022983,38.18702697753906
2022-08-16,1.4965793432388204,2.2428832416885838,0.7463038984497634,23.75746055691776,35.60466766357422
2022-08-17,1.6070231070849488,2.8904767134144076,1.2834536063294588,25.510700954886573,45.88489532470703
2022-08-18,1.5323829208832285,1.8428662913439084,0.31048337046068,24.325824731878733,29.254595438639313
2022-08-19,1.4020305712311663,1.7751207746627562,0.37309020343158994,22.256545331924972,28.179168701171875
2022-08-22,1.9296446907066431,2.15513647698463,0.22549178627798705,30.632159821955565,34.21173095703125
2022-08-23,1.5905999905752037,1.9634224721076914,0.37282248153248765,25.249992062662024,31.168365478515625
2022-08-24,2.3470732697220638,1.9959595443818672,-0.3511137253401966,37.25863308319084,31.68487548828125
2022-08-25,2.974294146759651,2.233763729924884,-0.7405304168347673,47.21545582968651,35.45989990234375
2022-08-26,2.5153548868712754,2.158644905752747,-0.3567099811185286,39.930020938394414,34.267425537109375
2022-08-29,2.661123089539331,2.1226474653785106,-0.5384756241608204,42.244019418317635,33.69598388671875
2022-08-30,2.1037747537149327,2.0574291388259898,-0.046345614888942954,33.39638887695522,32.660675048828125
2022-08-31,2.3424684744225,2.223142322284421,-0.11932615213807907,37.18553422398481,35.29129028320312
2022-09-01,2.1889507245407045,2.3833765895844246,0.19442586504372006,34.748515495856125,37.83493041992187
2022-09-05,1.5141720665222944,2.0570927141495945,0.5429206476273001,24.036736381072448,32.65533447265624
2022-09-06,2.076555508619874,2.1609037571513965,0.08434824853152234,32.96429675657658,34.30328369140624
2022-09-07,2.6466837072526594,2.297980792559563,-0.34870291469309667,42.01480133062209,36.479314168294266
2022-09-08,3.950302932024664,2.0724240672595835,-1.8778788647650804,62.709114969039305,32.898712158203125
2022-09-09,2.349227408168706,2.288432739839027,-0.060794668329678725,37.292828970907344,36.32774353027344
2022-09-12,2.6124424226666223,2.6198831370899187,0.007440714423296413,41.47123778910583,41.58935546874999
